Cluster	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
blue	GO:0051592	response to calcium ion	11/403	92/23276	5.59913709645107e-07	9.26856680117245e-05	6.96650737095163e-05	Fosb/Pde1c/Mef2c/Egfr/Akr1c18/Fos/Ryr2/Hcn1/Mef2a/Junb/Kcnma1	11
blue	GO:0032147	activation of protein kinase activity	17/403	229/23276	5.70532931241729e-07	9.26856680117245e-05	6.96650737095163e-05	Kit/Gprc5b/Grm1/Egfr/Map3k1/Wnt5a/Angpt1/Emp2/Bmp2/Ptpn1/Tnik/Hgf/Ccdc88a/Adra2a/Mapkbp1/Gadd45a/Lpar1	17
blue	GO:0048511	rhythmic process	19/403	286/23276	6.82330647263247e-07	0.000106028249274732	7.96937213645678e-05	Kit/Sgpl1/Egfr/Per1/Angpt1/Sik1/Htr7/Ppargc1a/Prkg2/Cckbr/Enox2/Klf9/Ogt/Prkcdbp/Plekha1/Hs3st2/Nrip1/Foxo3/Kcnma1	19
blue	GO:1900449	regulation of glutamate receptor signaling pathway	7/403	31/23276	8.13388212568228e-07	0.000121127061321619	9.10423999330754e-05	Mef2c/Shisa9/Arc/Cnih3/Ppargc1a/Rasgrf1/Cacng8	7
blue	GO:0021872	forebrain generation of neurons	10/403	78/23276	9.55457428268825e-07	0.000135466345300926	0.000101820196509282	Foxg1/Wnt5a/Dlx2/Sall3/Slc4a10/Pax6/Dcx/Sall1/Arx/Dlx1	10
blue	GO:0001649	osteoblast differentiation	16/403	212/23276	9.85485444270867e-07	0.000135466345300926	0.000101820196509282	Col6a1/Mef2c/Apc/Hdac5/H3f3b/Smoc1/Esrra/Fam20c/Creb3l1/Bmp2/Sfrp2/Dlx5/Rbmx/Nfatc1/Tob1/Junb	16
blue	GO:0007611	learning or memory	17/403	240/23276	1.09627790560851e-06	0.000145114712394253	0.000109072172129159	Zfp385a/Mef2c/Kit/Crhr1/Egfr/Gria1/Adcy3/Adcy8/Pde1b/Htr7/Meis2/Ngf/Slc6a1/Ndrg4/Egr1/Fzd9/Pde5a	17
blue	GO:0021537	telencephalon development	16/403	215/23276	1.18696736355526e-06	0.000151507905619518	0.000113877470368159	Bcan/Kdm6b/Egfr/Foxg1/Wnt5a/Dlx2/Sall3/Zeb2/Pax6/Bmp2/Nr4a3/Dab1/Dcx/Sall1/Arx/Dlx1	16
blue	GO:0007169	transmembrane receptor protein tyrosine kinase signaling pathway	25/403	492/23276	1.86139125738238e-06	0.000229400425996021	0.000172423611210157	Kit/Dusp6/Sgpl1/Egfr/Wnt5a/Spry2/Angpt1/Hbegf/Fam20c/Bmp2/Ptpn1/Ngf/Pik3r3/Hgf/Fgf16/Adgra2/Csrnp1/Adra2a/Ogt/Tiparp/Ndrg4/Plekha1/Sipa1l1/Adamts3/Tcf4	25
blue	GO:0006198	cAMP catabolic process	5/403	14/23276	2.67174342521512e-06	0.000312384768801624	0.000234796904539141	Pde1c/Pde1b/Pde10a/Pde4b/Pde4a	5
blue	GO:0090287	regulation of cellular response to growth factor stimulus	16/403	229/23276	2.70954891797716e-06	0.000312384768801624	0.000234796904539141	Dusp6/Wnt5a/Spry2/Angpt1/Fam20c/Ptpn1/Ngf/Sfrp2/Fgf16/Adgra2/Chst11/Tob1/Cited2/Adamts3/Rasl11b/Tcf4	16
blue	GO:0044057	regulation of system process	24/403	472/23276	2.96117737404529e-06	0.000330726497963684	0.000248583047979065	Crhr1/Grm1/Egfr/Ryr2/Emp2/Hbegf/Nr4a3/Pde4b/Hgf/Ptpro/Mef2a/Cckbr/Mlip/Nfatc1/Mgll/Ptprm/Adra2a/Gucy1a3/Adk/Nppa/Chrm2/Pde5a/Abat/Kcnma1	24
blue	GO:0048167	regulation of synaptic plasticity	13/403	159/23276	4.26045943022471e-06	0.000461420666776458	0.000346816346600748	Mef2c/Kit/Crhr1/Gria1/Shisa9/Htr7/Rasgrf1/Mgll/Myo6/Lzts1/Egr1/Sipa1l1/Shisa8	13
blue	GO:0009154	purine ribonucleotide catabolic process	6/403	26/23276	4.45623161298027e-06	0.000468428581905632	0.000352083686573549	Pde1c/Pde1b/Pde10a/Pde4b/Pde4a/Pde5a	6
blue	GO:0006163	purine nucleotide metabolic process	22/403	419/23276	4.61274705802407e-06	0.000471027371010801	0.000354037007280524	Pde1c/Crhr1/Adcy3/Wnt5a/Adcy8/Pde1b/Gpd1/Pde10a/Ak1/Pde4b/Gale/Ppargc1a/Adcyap1r1/Pde4a/Adra2a/Gucy1a3/Ogt/Lpar1/Adk/Nppa/Gpr3/Pde5a	22
blue	GO:0050890	cognition	17/403	268/23276	4.90148738349322e-06	0.000483977163962203	0.000363770424537314	Zfp385a/Mef2c/Kit/Crhr1/Egfr/Gria1/Adcy3/Adcy8/Pde1b/Htr7/Meis2/Ngf/Slc6a1/Ndrg4/Egr1/Fzd9/Pde5a	17
blue	GO:0003012	muscle system process	19/403	328/23276	5.14924370569834e-06	0.000483977163962203	0.000363770424537314	Mef2c/Ryr2/Htr7/Nr4a3/Pde4b/Grip2/Mlip/Stac/Nfatc1/Adra2a/Gucy1a3/Adk/Nppa/Chrm2/Actn2/Pde5a/Ryr3/Abat/Kcnma1	19
blue	GO:0051347	positive regulation of transferase activity	24/403	489/23276	5.4029608260072e-06	0.000483977163962203	0.000363770424537314	Kit/Gprc5b/Grm1/Egfr/Map3k1/Wnt5a/Spry2/Angpt1/Emp2/Cdkn1a/Zeb2/Bmp2/Ptpn1/Tnik/Dab1/Hgf/Ccnl2/Ccdc88a/Adra2a/Mapkbp1/Gadd45a/Lpar1/Cd24a/Pde5a	24
blue	GO:0009261	ribonucleotide catabolic process	6/403	27/23276	5.64612683932478e-06	0.000483977163962203	0.000363770424537314	Pde1c/Pde1b/Pde10a/Pde4b/Pde4a/Pde5a	6
blue	GO:0045666	positive regulation of neuron differentiation	20/403	361/23276	5.67933973019271e-06	0.000483977163962203	0.000363770424537314	Crabp2/Mef2c/Gprc5b/Foxg1/Wnt5a/Bcl6/Tnfrsf12a/Htr7/Zeb2/Bmp2/Ngf/Dab1/Hgf/Sall1/Plppr5/Ndrg4/Lpar1/Cd24a/Tcf4/Qk	20
blue	GO:0050768	negative regulation of neurogenesis	17/403	271/23276	5.68311117258148e-06	0.000483977163962203	0.000363770424537314	Meis1/Foxg1/Wnt5a/Asap1/Dlx2/Mib1/Pax6/Arhgef2/Dab1/Inpp5j/Lpar1/Dlx1/Cd24a/Foxo3/H2-K1/Sema3e/H2-D1	17
blue	GO:0021543	pallium development	12/403	139/23276	5.6874764651406e-06	0.000483977163962203	0.000363770424537314	Bcan/Kdm6b/Egfr/Foxg1/Dlx2/Zeb2/Pax6/Nr4a3/Dab1/Dcx/Arx/Dlx1	12
blue	GO:0010721	negative regulation of cell development	19/403	332/23276	6.12671140240986e-06	0.000500720308113225	0.000376355027922408	Meis1/Foxg1/Wnt5a/Asap1/Dlx2/Mib1/Pax6/Sfrp2/Arhgef2/Dab1/Sall1/Inpp5j/Lpar1/Dlx1/Cd24a/Foxo3/H2-K1/Sema3e/H2-D1	19
blue	GO:0050673	epithelial cell proliferation	20/403	363/23276	6.16443580217737e-06	0.000500720308113225	0.000376355027922408	Mef2c/Kit/Apc/Egfr/Lgr5/Wnt5a/Nr4a1/Pax6/Bmp2/Sfrp2/Nr4a3/Dlx6/Dlx5/Ptprm/Klf9/Prkx/Vash2/Ppp1r16b/Adk/Hmgb2	20
blue	GO:0030003	cellular cation homeostasis	24/403	495/23276	6.6314085021333e-06	0.000526681199702764	0.000395867941460682	Crhr1/Grm1/Ryr2/Scgn/Cacna1i/Atp13a3/Tmem178/Slc4a10/Itgav/Car2/Ngf/Adcyap1r1/Cckbr/Rasa3/Mt2/Mt1/Pygm/Lpar1/Atp1b2/Cd24a/Kcnk3/Gpr3/Ryr3/Kcnma1	24
blue	GO:0048839	inner ear development	14/403	193/23276	7.39916056691882e-06	0.000566242859345193	0.000425603562880727	Lgr5/Foxg1/Cxcl14/Slc4a7/Wnt5a/Spry2/Bmp2/Nr4a3/Dlx6/Dlx5/Myo6/Whrn/H2-K1/Kcnma1	14
blue	GO:0071902	positive regulation of protein serine/threonine kinase activity	16/403	248/23276	7.50841256644422e-06	0.000566242859345193	0.000425603562880727	Kit/Grm1/Egfr/Map3k1/Wnt5a/Spry2/Zeb2/Bmp2/Ptpn1/Hgf/Ccnl2/Adra2a/Gadd45a/Lpar1/Cd24a/Pde5a	16
blue	GO:0072507	divalent inorganic cation homeostasis	21/403	400/23276	7.6048285530412e-06	0.000566242859345193	0.000425603562880727	Crhr1/Grm1/Egfr/Ryr2/Scgn/Cacna1i/Atp13a3/Tmem178/Itgav/Ngf/Adcyap1r1/Cckbr/Rasa3/Mt2/Mt1/Pygm/Lpar1/Cd24a/Kcnk3/Gpr3/Ryr3	21
blue	GO:0043410	positive regulation of MAPK cascade	22/403	434/23276	8.04786667228822e-06	0.000587001540546084	0.00044120635333361	Kit/Grm1/Egfr/Map3k1/Peli2/Wnt5a/Spry2/Angpt1/Zeb2/Itgav/Bmp2/Ptpn1/Tnik/Hgf/Adra2a/Mapkbp1/Gadd45a/Ndrg4/Prkcdbp/Lpar1/Cd24a/Pde5a	22
blue	GO:0043583	ear development	15/403	223/23276	8.77345241425054e-06	0.000620746444275546	0.000466569942506168	Lgr5/Foxg1/Cxcl14/Slc4a7/Wnt5a/Spry2/Bmp2/Nr4a3/Dlx6/Dlx5/Sall1/Myo6/Whrn/H2-K1/Kcnma1	15
blue	GO:0043406	positive regulation of MAP kinase activity	13/403	170/23276	8.85788154953913e-06	0.000620746444275546	0.000466569942506168	Kit/Grm1/Egfr/Map3k1/Wnt5a/Zeb2/Bmp2/Ptpn1/Hgf/Adra2a/Lpar1/Cd24a/Pde5a	13
blue	GO:0009166	nucleotide catabolic process	9/403	79/23276	9.03250557624515e-06	0.000620811056336542	0.000466618506691855	Pde1c/Pde1b/Gpd1/Pde10a/Pde4b/Ppargc1a/Pde4a/Ogt/Pde5a	9
blue	GO:0009150	purine ribonucleotide metabolic process	21/403	406/23276	9.53317035620746e-06	0.000642859450058216	0.000483190680219294	Pde1c/Crhr1/Adcy3/Wnt5a/Adcy8/Pde1b/Gpd1/Pde10a/Ak1/Pde4b/Gale/Ppargc1a/Adcyap1r1/Pde4a/Adra2a/Gucy1a3/Ogt/Lpar1/Nppa/Gpr3/Pde5a	21
blue	GO:0046578	regulation of Ras protein signal transduction	13/403	172/23276	1.00529280665687e-05	0.000665354905739197	0.000500098877697532	Net1/Spry2/Bcl6/Tiam2/Arhgef2/Rasa3/Rasgrf1/Ogt/Lpar1/Iqsec3/Arhgef1/Iqsec2/Kalrn	13
blue	GO:0007409	axonogenesis	21/403	408/23276	1.02679936343526e-05	0.000667232895439564	0.000501510425930483	Etv1/Crabp2/Apc/Map2/Foxg1/Wnt5a/Tnfrsf12a/Zeb2/Pax6/Ngf/Nr4a3/Dab1/Dlx5/Ptpro/Dcx/Mgll/Ptprm/Arx/Sipa1l1/Kalrn/Sema3e	21
blue	GO:0072503	cellular divalent inorganic cation homeostasis	20/403	379/23276	1.16122928668087e-05	0.000741113119749544	0.000557040815716089	Crhr1/Grm1/Ryr2/Scgn/Cacna1i/Atp13a3/Tmem178/Itgav/Ngf/Adcyap1r1/Cckbr/Rasa3/Mt2/Mt1/Pygm/Lpar1/Cd24a/Kcnk3/Gpr3/Ryr3	20
blue	GO:0006875	cellular metal ion homeostasis	22/403	445/23276	1.18927555549044e-05	0.000745696637775932	0.00056048591276299	Crhr1/Grm1/Ryr2/Scgn/Cacna1i/Atp13a3/Tmem178/Itgav/Ngf/Adcyap1r1/Cckbr/Rasa3/Mt2/Mt1/Pygm/Lpar1/Atp1b2/Cd24a/Kcnk3/Gpr3/Ryr3/Kcnma1	22
blue	GO:0009259	ribonucleotide metabolic process	21/403	414/23276	1.27896855532677e-05	0.00078810924426515	0.000592364383519766	Pde1c/Crhr1/Adcy3/Wnt5a/Adcy8/Pde1b/Gpd1/Pde10a/Ak1/Pde4b/Gale/Ppargc1a/Adcyap1r1/Pde4a/Adra2a/Gucy1a3/Ogt/Lpar1/Nppa/Gpr3/Pde5a	21
blue	GO:0010038	response to metal ion	14/403	204/23276	1.39075074816862e-05	0.000842464944738076	0.000633219609157238	Fosb/Pde1c/Mef2c/Egfr/Akr1c18/Fos/Ryr2/Hcn1/Mef2a/Mt2/Mt1/Junb/Abat/Kcnma1	14
blue	GO:0001666	response to hypoxia	13/403	179/23276	1.54290663203193e-05	0.000909065751102688	0.000683278590055094	Arnt/Crhr1/Ryr2/Bmp2/Fosl2/Pygm/Ogt/Egr1/Cited2/Cd24a/Kcnk3/Abat/Kcnma1	13
blue	GO:0007626	locomotory behavior	15/403	234/23276	1.55655846895712e-05	0.000909065751102688	0.000683278590055094	Zfp385a/Trh/Gprc5b/Crhr1/Grm1/Meis1/Pde1b/Fgf12/Slc4a10/Ngf/Dab1/Myo6/Abat/Kcnma1/Gad1	15
blue	GO:0051961	negative regulation of nervous system development	17/403	293/23276	1.57700270196885e-05	0.000909065751102688	0.000683278590055094	Meis1/Foxg1/Wnt5a/Asap1/Dlx2/Mib1/Pax6/Arhgef2/Dab1/Inpp5j/Lpar1/Dlx1/Cd24a/Foxo3/H2-K1/Sema3e/H2-D1	17
blue	GO:0050769	positive regulation of neurogenesis	22/403	455/23276	1.67552263989928e-05	0.000950526653174609	0.000714441733838425	Crabp2/Mef2c/Kit/Gprc5b/Foxg1/Wnt5a/Bcl6/Tnfrsf12a/Htr7/Zeb2/Pax6/Bmp2/Ngf/Dab1/Hgf/Sall1/Plppr5/Ndrg4/Lpar1/Cd24a/Tcf4/Qk	22
blue	GO:0045667	regulation of osteoblast differentiation	11/403	131/23276	1.81014637471991e-05	0.000996910683107191	0.00074930523467427	Mef2c/Apc/Hdac5/Smoc1/Esrra/Fam20c/Bmp2/Sfrp2/Dlx5/Nfatc1/Tob1	11
blue	GO:0019932	second-messenger-mediated signaling	14/403	209/23276	1.82585114025426e-05	0.000996910683107191	0.00074930523467427	Grm1/Adcy3/Ryr2/Adcy8/Pde10a/Homer2/Adcyap1r1/Mt2/Mt1/Pde4a/Nfatc1/Gucy1a3/Kcnc2/Cd24a	14
blue	GO:2000311	regulation of alpha-amino-3-hydroxy-5-methyl-4-isoxazole propionate selective glutamate receptor activity	5/403	20/23276	1.89904367573269e-05	0.000996910683107191	0.00074930523467427	Mef2c/Shisa9/Arc/Cnih3/Cacng8	5
blue	GO:0030278	regulation of ossification	14/403	210/23276	1.92601010756555e-05	0.000996910683107191	0.00074930523467427	Mef2c/Apc/Hdac5/Smoc1/Wnt5a/Esrra/Fam20c/Creb3l1/Bmp2/Sfrp2/Dlx5/Nfatc1/Tob1/Tob2	14
blue	GO:0006195	purine nucleotide catabolic process	6/403	33/23276	1.93501610176843e-05	0.000996910683107191	0.00074930523467427	Pde1c/Pde1b/Pde10a/Pde4b/Pde4a/Pde5a	6
blue	GO:0019693	ribose phosphate metabolic process	21/403	426/23276	1.95723175803195e-05	0.000996910683107191	0.00074930523467427	Pde1c/Crhr1/Adcy3/Wnt5a/Adcy8/Pde1b/Gpd1/Pde10a/Ak1/Pde4b/Gale/Ppargc1a/Adcyap1r1/Pde4a/Adra2a/Gucy1a3/Ogt/Lpar1/Nppa/Gpr3/Pde5a	21
blue	GO:0051480	regulation of cytosolic calcium ion concentration	16/403	268/23276	1.9709985618446e-05	0.000996910683107191	0.00074930523467427	Crhr1/Grm1/Ryr2/Scgn/Cacna1i/Tmem178/Itgav/Ngf/Adcyap1r1/Cckbr/Rasa3/Lpar1/Cd24a/Kcnk3/Gpr3/Ryr3	16
blue	GO:0048568	embryonic organ development	22/403	460/23276	1.98043252659794e-05	0.000996910683107191	0.00074930523467427	Mef2c/Kit/Arnt/Egfr/Foxg1/Ryr2/Wnt5a/Spry2/Dlx2/Mib1/Itgav/Pax6/Bmp2/Nr4a3/Dlx6/Dlx5/Sall1/Lmo2/Myo6/Chst11/Cited2/Junb	22
blue	GO:0036293	response to decreased oxygen levels	13/403	184/23276	2.0679070165143e-05	0.00102648606625307	0.000771534898559135	Arnt/Crhr1/Ryr2/Bmp2/Fosl2/Pygm/Ogt/Egr1/Cited2/Cd24a/Kcnk3/Abat/Kcnma1	13
blue	GO:0045665	negative regulation of neuron differentiation	14/403	212/23276	2.14095103906936e-05	0.00102983651955061	0.00077405319055552	Meis1/Foxg1/Wnt5a/Asap1/Mib1/Pax6/Dab1/Inpp5j/Lpar1/Cd24a/Foxo3/H2-K1/Sema3e/H2-D1	14
blue	GO:0007264	small GTPase mediated signal transduction	22/403	463/23276	2.1865420328573e-05	0.00102983651955061	0.00077405319055552	Sipa1l2/Net1/Spry2/Bcl6/Tiam2/Arhgef2/Dab1/Rasa3/Rasgrf1/Ogt/Frmd7/Rapgefl1/Dock10/Lpar1/Dock3/Iqsec3/Arhgef1/Iqsec2/Sipa1l1/Rasl11b/Sipa1/Kalrn	22
blue	GO:0002573	myeloid leukocyte differentiation	13/403	185/23276	2.18991537453404e-05	0.00102983651955061	0.00077405319055552	Mef2c/Kit/Apc/Fos/Tmem178/Esrra/Fam20c/Car2/Nfatc1/Ogt/Cited2/Tob2/Junb	13
blue	GO:0008406	gonad development	13/403	185/23276	2.18991537453404e-05	0.00102983651955061	0.00077405319055552	Kit/H3f3b/Sgpl1/Wnt5a/Angpt1/Itgav/Sfrp2/Tiparp/Cited2/Plekha1/Nrip1/Foxo3/Hmgb2	13
blue	GO:0090257	regulation of muscle system process	13/403	186/23276	2.31818311817864e-05	0.00107599824212603	0.000808749599123975	Ryr2/Nr4a3/Pde4b/Mlip/Nfatc1/Adra2a/Gucy1a3/Adk/Nppa/Chrm2/Pde5a/Abat/Kcnma1	13
blue	GO:0030316	osteoclast differentiation	9/403	89/23276	2.39611247951801e-05	0.00109791102587146	0.000825219844497971	Apc/Fos/Tmem178/Esrra/Fam20c/Car2/Nfatc1/Tob2/Junb	9
blue	GO:0061082	myeloid leukocyte cytokine production	5/403	21/23276	2.45717622390673e-05	0.00111163896509401	0.000835538137696201	Kit/Gprc5b/Wnt5a/Bcl6/Nr4a3	5
blue	GO:0061564	axon development	21/403	433/23276	2.48831559699931e-05	0.00111165499295944	0.000835550184676609	Etv1/Crabp2/Apc/Map2/Foxg1/Wnt5a/Tnfrsf12a/Zeb2/Pax6/Ngf/Nr4a3/Dab1/Dlx5/Ptpro/Dcx/Mgll/Ptprm/Arx/Sipa1l1/Kalrn/Sema3e	21
blue	GO:0045137	development of primary sexual characteristics	13/403	188/23276	2.59458914750285e-05	0.00114482242137965	0.000860479727670861	Kit/H3f3b/Sgpl1/Wnt5a/Angpt1/Itgav/Sfrp2/Tiparp/Cited2/Plekha1/Nrip1/Foxo3/Hmgb2	13
blue	GO:0097066	response to thyroid hormone	4/403	11/23276	2.65345096761764e-05	0.00115651631198359	0.000869269174500671	Kit/Ppargc1a/Lmo2/Klf9	4
blue	GO:0045637	regulation of myeloid cell differentiation	13/403	189/23276	2.74329727109072e-05	0.00117180663865654	0.00088076180068079	Mef2c/Apc/Meis1/Fos/Tmem178/Esrra/Meis2/Car2/Lmo2/Ogt/Tob2/Foxo3/Hmgb2	13
blue	GO:0021884	forebrain neuron development	6/403	35/23276	2.7541062576147e-05	0.00117180663865654	0.00088076180068079	Foxg1/Wnt5a/Sall3/Slc4a10/Dcx/Arx	6
blue	GO:0072521	purine-containing compound metabolic process	22/403	471/23276	2.83389999720506e-05	0.00119111494765751	0.000895274451866396	Pde1c/Crhr1/Adcy3/Wnt5a/Adcy8/Pde1b/Gpd1/Pde10a/Ak1/Pde4b/Gale/Ppargc1a/Adcyap1r1/Pde4a/Adra2a/Gucy1a3/Ogt/Lpar1/Adk/Nppa/Gpr3/Pde5a	22
blue	GO:1901292	nucleoside phosphate catabolic process	9/403	91/23276	2.86614117231523e-05	0.00119111494765751	0.000895274451866396	Pde1c/Pde1b/Gpd1/Pde10a/Pde4b/Ppargc1a/Pde4a/Ogt/Pde5a	9
blue	GO:0060537	muscle tissue development	20/403	404/23276	2.90117773392601e-05	0.00119181715184501	0.000895802247668384	Mef2c/Hdac5/Eya2/Kdm6b/Fos/Meg3/Ryr2/Wnt5a/Angpt1/Nr4a1/Sik1/Gpcpd1/Bmp2/Ppargc1a/Mef2a/Sap30/Tiparp/Egr1/Cited2/Actn2	20
blue	GO:0046068	cGMP metabolic process	7/403	52/23276	3.02683539283362e-05	0.00122930791977129	0.000923981330443948	Pde1c/Wnt5a/Pde1b/Pde10a/Gucy1a3/Nppa/Pde5a	7
blue	GO:1901385	regulation of voltage-gated calcium channel activity	5/403	22/23276	3.13483428283371e-05	0.00125886491312895	0.000946197172062878	Crhr1/Pde4b/Stac/Nppa/Cacnb2	5
blue	GO:0000187	activation of MAPK activity	9/403	98/23276	5.17455918475793e-05	0.00205487494736943	0.00154450000462015	Kit/Grm1/Map3k1/Wnt5a/Bmp2/Ptpn1/Hgf/Adra2a/Lpar1	9
blue	GO:0006935	chemotaxis	22/403	491/23276	5.2671493737891e-05	0.00206865844636508	0.00155486005805781	Etv1/Kit/Foxg1/Cxcl14/Wnt5a/Angpt1/Nr4a1/Hbegf/Itgav/Pax6/Nr4a3/Pde4b/Hgf/Dlx5/Ptpro/Fgf16/Adgra2/Ptprm/Arx/Lpar1/Hmgb2/Sema3e	22
blue	GO:0050803	regulation of synapse structure or activity	15/403	261/23276	5.51236414889984e-05	0.00214143363784435	0.00160955987505634	Mef2c/Kit/Crhr1/Gria1/Wnt5a/Shisa9/Htr7/Rasgrf1/Mgll/Myo6/Lzts1/Egr1/Sipa1l1/Malat1/Shisa8	15
blue	GO:0042330	taxis	22/403	493/23276	5.59195111785497e-05	0.00214899282744233	0.00161524156794181	Etv1/Kit/Foxg1/Cxcl14/Wnt5a/Angpt1/Nr4a1/Hbegf/Itgav/Pax6/Nr4a3/Pde4b/Hgf/Dlx5/Ptpro/Fgf16/Adgra2/Ptprm/Arx/Lpar1/Hmgb2/Sema3e	22
blue	GO:0006874	cellular calcium ion homeostasis	18/403	358/23276	5.92592926559046e-05	0.00225311395693833	0.00169350184611275	Crhr1/Grm1/Ryr2/Scgn/Cacna1i/Atp13a3/Tmem178/Itgav/Ngf/Adcyap1r1/Cckbr/Rasa3/Pygm/Lpar1/Cd24a/Kcnk3/Gpr3/Ryr3	18
blue	GO:0021772	olfactory bulb development	6/403	40/23276	6.05430074415307e-05	0.0022776916694319	0.00171197512455165	Wnt5a/Dlx2/Sall3/Pax6/Sall1/Arx	6
blue	GO:0021954	central nervous system neuron development	8/403	78/23276	6.13521284833833e-05	0.00228408861666262	0.00171678324440345	Map2/Foxg1/Wnt5a/Sall3/Zeb2/Slc4a10/Dcx/Arx	8
blue	GO:0001933	negative regulation of protein phosphorylation	19/403	393/23276	6.28062666763251e-05	0.00229050609286925	0.00172160679439293	Apc/Dusp6/Adarb1/Per1/Spry2/Angpt1/Cdkn1a/Pax6/Ptpn1/Sfrp2/Hgf/Ppargc1a/Dusp16/Ogt/Inpp5j/Ppp1r1c/Dusp5/Gadd45a/Ppm1e	19
blue	GO:0035239	tube morphogenesis	19/403	393/23276	6.28062666763251e-05	0.00229050609286925	0.00172160679439293	Mef2c/Hdac5/Egfr/Lgr5/Ryr2/Wnt5a/Spry2/Angpt1/Mib1/Zeb2/Bmp2/Sfrp2/Nr4a3/Sall1/Prkx/Gatad2a/Cited2/Adamts16/Sema3e	19
blue	GO:0042326	negative regulation of phosphorylation	20/403	430/23276	6.90584167949589e-05	0.00248629819622232	0.00186876947449691	Apc/Dusp6/Adarb1/Per1/Spry2/Angpt1/Cdkn1a/Pax6/Ptpn1/Sfrp2/Hgf/Ppargc1a/Dusp16/Ogt/Inpp5j/Ppp1r1c/Dusp5/Midn/Gadd45a/Ppm1e	20
blue	GO:0021766	hippocampus development	7/403	59/23276	6.95662617857392e-05	0.00248629819622232	0.00186876947449691	Bcan/Kdm6b/Dlx2/Zeb2/Nr4a3/Dcx/Dlx1	7
blue	GO:0030177	positive regulation of Wnt signaling pathway	9/403	102/23276	7.08806465197268e-05	0.00250819238278717	0.00188522574172322	Gprc5b/Lgr5/Wnt5a/Zeb2/Bmp2/Sfrp2/Wls/Dlx5/Sall1	9
blue	GO:0010817	regulation of hormone levels	21/403	466/23276	7.16429839031196e-05	0.0025103139653897	0.00188682038101921	Pde1c/Crabp2/Trh/Arnt/Crhr1/Sgpl1/Egfr/Akr1c18/Pcsk1/Pax6/Bmp2/Ppargc1a/Cckbr/Cplx1/Adra2a/Tiparp/Midn/Plekha1/Abat/Kcnma1/Hmgn3	21
blue	GO:0001501	skeletal system development	21/403	467/23276	7.38432444673958e-05	0.00256228889054828	0.00192588615105564	Zfp385a/Bcan/Mef2c/Kit/Sgpl1/Meis1/Wnt5a/Dlx2/Esrra/Fam20c/Bmp2/Sfrp2/Slc35d1/Dlx5/Csrnp1/Foxn3/Chst11/Tiparp/Cited2/Plekha1/Dlx1	21
blue	GO:0050678	regulation of epithelial cell proliferation	16/403	301/23276	7.93223237361725e-05	0.00272594216377962	0.00204889241067522	Mef2c/Apc/Egfr/Wnt5a/Nr4a1/Pax6/Bmp2/Sfrp2/Nr4a3/Dlx6/Dlx5/Ptprm/Klf9/Vash2/Ppp1r16b/Hmgb2	16
blue	GO:0021988	olfactory lobe development	6/403	42/23276	8.03635066765512e-05	0.00273542069392375	0.00205601673221613	Wnt5a/Dlx2/Sall3/Pax6/Sall1/Arx	6
blue	GO:2001257	regulation of cation channel activity	8/403	82/23276	8.78240908853987e-05	0.00296116321532467	0.00222569096265678	Crhr1/Hcn1/Fgf12/Pde4b/Stac/Nppa/Actn2/Cacnb2	8
blue	GO:0055074	calcium ion homeostasis	18/403	371/23276	9.32553037681637e-05	0.00311490145483567	0.00234124481275311	Crhr1/Grm1/Ryr2/Scgn/Cacna1i/Atp13a3/Tmem178/Itgav/Ngf/Adcyap1r1/Cckbr/Rasa3/Pygm/Lpar1/Cd24a/Kcnk3/Gpr3/Ryr3	18
blue	GO:1901342	regulation of vasculature development	14/403	243/23276	9.45256157354226e-05	0.0031280976910963	0.00235116346351655	Hdac5/Wnt5a/Emp2/Tnfrsf12a/Sfrp2/Hgf/Tspan12/Adgra2/Ptprm/Vash2/Ppp1r16b/Egr1/Tcf4/Sema3e	14
blue	GO:0034754	cellular hormone metabolic process	8/403	83/23276	9.57441127868104e-05	0.00313935283578037	0.00235962313695741	Crabp2/Sgpl1/Akr1c18/Bmp2/Ppargc1a/Tiparp/Plekha1/Kcnma1	8
blue	GO:0010631	epithelial cell migration	13/403	214/23276	9.8413216070563e-05	0.00319753485669266	0.00240335432930217	Kit/Hdac5/Wnt5a/Angpt1/Emp2/Nr4a1/Hbegf/Zeb2/Itgav/Fgf16/Adgra2/Ptprm/Prkx	13
blue	GO:0042493	response to drug	13/403	215/23276	0.000103135921089253	0.0032929454324704	0.00247506751794082	Mef2c/Hdac5/Fos/Sfrp2/Pde4b/Pde4a/Ptprm/Myo6/Ppm1e/Kcnk3/Junb/Hmgb2/Abat	13
blue	GO:0035335	peptidyl-tyrosine dephosphorylation	6/403	44/23276	0.000105035192865592	0.0032929454324704	0.00247506751794082	Eya2/Dusp14/Dusp6/Ptpn1/Ptpro/Ptprm	6
blue	GO:0071277	cellular response to calcium ion	6/403	44/23276	0.000105035192865592	0.0032929454324704	0.00247506751794082	Fosb/Mef2c/Akr1c18/Fos/Mef2a/Junb	6
blue	GO:0072523	purine-containing compound catabolic process	6/403	44/23276	0.000105035192865592	0.0032929454324704	0.00247506751794082	Pde1c/Pde1b/Pde10a/Pde4b/Pde4a/Pde5a	6
